cell,group in,group out,nuclide,mean,std. dev.
1,64,162,total,0.0,0.0
1,64,163,total,0.0,0.0
1,64,164,total,0.0,0.0
1,64,165,total,0.0,0.0
1,64,166,total,0.0,0.0
1,64,167,total,0.0,0.0
1,64,168,total,0.0,0.0
1,64,169,total,0.0,0.0
1,64,170,total,0.0,0.0
1,64,171,total,0.0,0.0
1,64,172,total,0.0,0.0
1,64,172,total,0.0,0.0
1,65,1,total,0.0,0.0
1,65,2,total,0.0,0.0
1,65,3,total,0.0,0.0
1,65,4,total,0.0,0.0
1,65,5,total,0.0,0.0
1,65,6,total,0.0,0.0
1,65,7,total,0.0,0.0
1,65,8,total,0.0,0.0
1,65,9,total,0.0,0.0
1,65,10,total,0.0,0.0
1,65,11,total,0.0,0.0
1,65,12,total,0.0,0.0
1,65,13,total,0.0,0.0
1,65,14,total,0.0,0.0
1,65,15,total,0.0,0.0
1,65,16,total,0.0,0.0
1,65,17,total,0.0,0.0
1,65,18,total,0.0,0.0
1,65,19,total,0.0,0.0
1,65,20,total,0.0,0.0
1,65,21,total,0.0,0.0
1,65,22,total,0.0,0.0
1,65,23,total,0.0,0.0
1,65,24,total,0.0,0.0
1,65,25,total,0.0,0.0
1,65,26,total,0.0,0.0
1,65,27,total,0.0,0.0
1,65,28,total,0.0,0.0
1,65,29,total,0.0,0.0
1,65,30,total,0.0,0.0
1,65,31,total,0.0,0.0
1,65,32,total,0.0,0.0
1,65,33,total,0.0,0.0
1,65,34,total,0.0,0.0
1,65,35,total,0.0,0.0
1,65,36,total,0.0,0.0
1,65,37,total,0.0,0.0
1,65,38,total,0.0,0.0
1,65,39,total,0.0,0.0
1,65,40,total,0.0,0.0
1,65,41,total,0.0,0.0
1,65,42,total,0.0,0.0
1,65,43,total,0.0,0.0
1,65,44,total,0.6799726324510709,0.7048013059951572
1,65,45,total,0.0,0.0
1,65,46,total,0.6799726324510709,0.7048013059951572
1,65,47,total,0.0,0.0
1,65,48,total,0.0,0.0
1,65,49,total,0.0,0.0
1,65,50,total,0.0,0.0
1,65,51,total,0.0,0.0
1,65,52,total,0.0,0.0
1,65,53,total,0.0,0.0
1,65,54,total,0.0,0.0
1,65,55,total,0.0,0.0
1,65,56,total,0.0,0.0
1,65,57,total,0.0,0.0
1,65,58,total,0.0,0.0
1,65,59,total,0.0,0.0
1,65,60,total,0.0,0.0
1,65,61,total,0.0,0.0
1,65,62,total,0.0,0.0
1,65,63,total,0.0,0.0
1,65,64,total,0.0,0.0
1,65,65,total,-0.6881812442495491,0.5290875794768516
1,65,66,total,0.0,0.0
1,65,67,total,0.0,0.0
1,65,68,total,0.0,0.0
1,65,69,total,0.0,0.0
1,65,70,total,0.0,0.0
1,65,71,total,0.0,0.0
1,65,72,total,0.0,0.0
1,65,73,total,0.0,0.0
1,65,74,total,0.0,0.0
1,65,75,total,0.0,0.0
1,65,76,total,0.0,0.0
1,65,77,total,0.0,0.0
1,65,78,total,0.0,0.0
1,65,79,total,0.0,0.0
1,65,80,total,0.0,0.0
1,65,81,total,0.0,0.0
1,65,82,total,0.0,0.0
1,65,83,total,0.0,0.0
1,65,84,total,0.0,0.0
1,65,85,total,0.0,0.0
1,65,86,total,0.0,0.0
1,65,87,total,0.0,0.0
1,65,88,total,0.0,0.0
1,65,89,total,0.0,0.0
1,65,90,total,0.0,0.0
1,65,91,total,0.0,0.0
1,65,92,total,0.0,0.0
1,65,93,total,0.0,0.0
1,65,94,total,0.0,0.0
1,65,95,total,0.0,0.0
1,65,96,total,0.0,0.0
1,65,97,total,0.0,0.0
1,65,98,total,0.0,0.0
1,65,99,total,0.0,0.0
1,65,100,total,0.0,0.0
1,65,101,total,0.0,0.0
1,65,102,total,0.0,0.0
1,65,103,total,0.0,0.0
1,65,104,total,0.0,0.0
1,65,105,total,0.0,0.0
1,65,106,total,0.0,0.0
1,65,107,total,0.0,0.0
1,65,108,total,0.0,0.0
1,65,109,total,0.0,0.0
1,65,110,total,0.0,0.0
1,65,111,total,0.0,0.0
1,65,112,total,0.0,0.0
1,65,113,total,0.0,0.0
1,65,114,total,0.0,0.0
1,65,115,total,0.0,0.0
1,65,116,total,0.0,0.0
1,65,117,total,0.0,0.0
1,65,118,total,0.0,0.0
1,65,119,total,0.0,0.0
1,65,120,total,0.0,0.0
1,65,122,total,0.0,0.0
1,65,122,total,0.0,0.0
1,65,123,total,0.0,0.0
1,65,125,total,0.0,0.0
1,65,125,total,0.0,0.0
1,65,126,total,0.0,0.0
1,65,127,total,0.0,0.0
1,65,128,total,0.0,0.0
1,65,129,total,0.0,0.0
1,65,131,total,0.0,0.0
1,65,131,total,0.0,0.0
1,65,133,total,0.0,0.0
1,65,133,total,0.0,0.0
1,65,134,total,0.0,0.0
1,65,135,total,0.0,0.0
1,65,136,total,0.0,0.0
1,65,137,total,0.0,0.0
1,65,138,total,0.0,0.0
1,65,139,total,0.0,0.0
1,65,141,total,0.0,0.0
1,65,141,total,0.0,0.0
1,65,142,total,0.0,0.0
1,65,144,total,0.0,0.0
1,65,144,total,0.0,0.0
1,65,145,total,0.0,0.0
1,65,146,total,0.0,0.0
1,65,147,total,0.0,0.0
1,65,148,total,0.0,0.0
1,65,150,total,0.0,0.0
1,65,150,total,0.0,0.0
1,65,151,total,0.0,0.0
1,65,153,total,0.0,0.0
1,65,153,total,0.0,0.0
1,65,154,total,0.0,0.0
1,65,156,total,0.0,0.0
1,65,156,total,0.0,0.0
1,65,158,total,0.0,0.0
1,65,159,total,0.0,0.0
1,65,160,total,0.0,0.0
1,65,161,total,0.0,0.0
1,65,162,total,0.0,0.0
1,65,163,total,0.0,0.0
1,65,164,total,0.0,0.0
1,65,165,total,0.0,0.0
1,65,166,total,0.0,0.0
1,65,167,total,0.0,0.0
1,65,168,total,0.0,0.0
1,65,169,total,0.0,0.0
1,65,170,total,0.0,0.0
1,65,171,total,0.0,0.0
1,65,172,total,0.0,0.0
1,65,172,total,0.0,0.0
1,66,1,total,0.0,0.0
1,66,2,total,0.0,0.0
1,66,3,total,0.0,0.0
1,66,4,total,0.0,0.0
1,66,5,total,0.0,0.0
1,66,6,total,0.0,0.0
1,66,7,total,0.0,0.0
1,66,8,total,0.0,0.0
1,66,9,total,0.0,0.0
1,66,10,total,0.0,0.0
1,66,11,total,0.0,0.0
1,66,12,total,0.0,0.0
1,66,13,total,0.0,0.0
1,66,14,total,0.0,0.0
1,66,15,total,0.0,0.0
1,66,16,total,0.0,0.0
1,66,17,total,0.0,0.0
1,66,18,total,0.0,0.0
1,66,19,total,0.0,0.0
1,66,20,total,0.0,0.0
1,66,21,total,0.0,0.0
1,66,22,total,0.0,0.0
1,66,23,total,0.0,0.0
1,66,24,total,0.0,0.0
1,66,25,total,0.0,0.0
1,66,26,total,0.0,0.0
1,66,27,total,0.0,0.0
1,66,28,total,0.0,0.0
1,66,29,total,0.0,0.0
1,66,30,total,0.0,0.0
1,66,31,total,0.0,0.0
1,66,32,total,0.0,0.0
1,66,33,total,0.0,0.0
1,66,34,total,0.0,0.0
1,66,35,total,0.0,0.0
1,66,36,total,0.0,0.0
1,66,37,total,0.0,0.0
1,66,38,total,0.0,0.0
1,66,39,total,0.0,0.0
1,66,40,total,0.0,0.0
1,66,41,total,0.0,0.0
1,66,42,total,0.0,0.0
1,66,43,total,0.0,0.0
1,66,44,total,0.0,0.0
1,66,45,total,0.0,0.0
1,66,46,total,0.15649681857763337,0.1580294905820022
1,66,47,total,0.0,0.0
1,66,48,total,0.0,0.0
1,66,49,total,0.15649681857763337,0.1580294905820022
1,66,50,total,0.0,0.0
1,66,51,total,0.0,0.0
1,66,52,total,0.0,0.0
1,66,53,total,0.0,0.0
1,66,54,total,0.15649681857763337,0.1580294905820022
1,66,55,total,0.0,0.0
1,66,56,total,0.0,0.0
1,66,57,total,0.0,0.0
1,66,58,total,0.0,0.0
1,66,59,total,0.0,0.0
1,66,60,total,0.0,0.0
1,66,61,total,0.0,0.0
1,66,62,total,0.15649681857763337,0.1580294905820022
1,66,63,total,0.0,0.0
1,66,64,total,0.15649681857763337,0.1580294905820022
1,66,65,total,0.0,0.0
1,66,66,total,-0.418962062027341,0.36466416957652276
1,66,67,total,0.0,0.0
1,66,68,total,0.0,0.0
1,66,69,total,0.0,0.0
1,66,70,total,0.0,0.0
1,66,71,total,0.0,0.0
1,66,72,total,0.0,0.0
1,66,73,total,0.0,0.0
1,66,74,total,0.0,0.0
1,66,75,total,0.0,0.0
1,66,76,total,0.0,0.0
1,66,77,total,0.0,0.0
1,66,78,total,0.0,0.0
1,66,79,total,0.0,0.0
1,66,80,total,0.0,0.0
1,66,81,total,0.0,0.0
1,66,82,total,0.0,0.0
1,66,83,total,0.0,0.0
1,66,84,total,0.0,0.0
1,66,85,total,0.0,0.0
1,66,86,total,0.0,0.0
1,66,87,total,0.0,0.0
1,66,88,total,0.0,0.0
1,66,89,total,0.0,0.0
1,66,90,total,0.0,0.0
1,66,91,total,0.0,0.0
1,66,92,total,0.0,0.0
1,66,93,total,0.0,0.0
1,66,94,total,0.0,0.0
1,66,95,total,0.0,0.0
1,66,96,total,0.0,0.0
1,66,97,total,0.0,0.0
1,66,98,total,0.0,0.0
1,66,99,total,0.0,0.0
1,66,100,total,0.0,0.0
1,66,101,total,0.0,0.0
1,66,102,total,0.0,0.0
1,66,103,total,0.0,0.0
1,66,104,total,0.0,0.0
1,66,105,total,0.0,0.0
1,66,106,total,0.0,0.0
1,66,107,total,0.0,0.0
1,66,108,total,0.0,0.0
1,66,109,total,0.0,0.0
1,66,110,total,0.0,0.0
1,66,111,total,0.0,0.0
1,66,112,total,0.0,0.0
1,66,113,total,0.0,0.0
1,66,114,total,0.0,0.0
1,66,115,total,0.0,0.0
1,66,116,total,0.0,0.0
1,66,117,total,0.0,0.0
1,66,118,total,0.0,0.0
1,66,119,total,0.0,0.0
1,66,120,total,0.0,0.0
1,66,122,total,0.0,0.0
1,66,122,total,0.0,0.0
1,66,123,total,0.0,0.0
1,66,125,total,0.0,0.0
1,66,125,total,0.0,0.0
1,66,126,total,0.0,0.0
1,66,127,total,0.0,0.0
1,66,128,total,0.0,0.0
1,66,129,total,0.0,0.0
1,66,131,total,0.0,0.0
1,66,131,total,0.0,0.0
1,66,133,total,0.0,0.0
1,66,133,total,0.0,0.0
1,66,134,total,0.0,0.0
1,66,135,total,0.0,0.0
1,66,136,total,0.0,0.0
1,66,137,total,0.0,0.0
1,66,138,total,0.0,0.0
1,66,139,total,0.0,0.0
1,66,141,total,0.0,0.0
1,66,141,total,0.0,0.0
1,66,142,total,0.0,0.0
1,66,144,total,0.0,0.0
1,66,144,total,0.0,0.0
1,66,145,total,0.0,0.0
1,66,146,total,0.0,0.0
1,66,147,total,0.0,0.0
1,66,148,total,0.0,0.0
1,66,150,total,0.0,0.0
1,66,150,total,0.0,0.0
1,66,151,total,0.0,0.0
1,66,153,total,0.0,0.0
1,66,153,total,0.0,0.0
1,66,154,total,0.0,0.0
1,66,156,total,0.0,0.0
1,66,156,total,0.0,0.0
1,66,158,total,0.0,0.0
1,66,159,total,0.0,0.0
1,66,160,total,0.0,0.0
1,66,161,total,0.0,0.0
1,66,162,total,0.0,0.0
1,66,163,total,0.0,0.0
1,66,164,total,0.0,0.0
1,66,165,total,0.0,0.0
1,66,166,total,0.0,0.0
1,66,167,total,0.0,0.0
1,66,168,total,0.0,0.0
1,66,169,total,0.0,0.0
1,66,170,total,0.0,0.0
1,66,171,total,0.0,0.0
1,66,172,total,0.0,0.0
1,66,172,total,0.0,0.0
1,67,1,total,0.0,0.0
1,67,2,total,0.0,0.0
1,67,3,total,0.0,0.0
1,67,4,total,0.0,0.0
1,67,5,total,0.0,0.0
1,67,6,total,0.0,0.0
1,67,7,total,0.0,0.0
1,67,8,total,0.0,0.0
1,67,9,total,0.0,0.0
1,67,10,total,0.0,0.0
1,67,11,total,0.0,0.0
1,67,12,total,0.0,0.0
1,67,13,total,0.0,0.0
1,67,14,total,0.0,0.0
1,67,15,total,0.0,0.0
1,67,16,total,0.0,0.0
1,67,17,total,0.0,0.0
1,67,18,total,0.0,0.0
1,67,19,total,0.0,0.0
1,67,20,total,0.0,0.0
1,67,21,total,0.0,0.0
1,67,22,total,0.0,0.0
1,67,23,total,0.0,0.0
1,67,24,total,0.0,0.0
1,67,25,total,0.0,0.0
1,67,26,total,0.0,0.0
1,67,27,total,0.0,0.0
1,67,28,total,0.0,0.0
1,67,29,total,0.0,0.0
1,67,30,total,0.0,0.0
1,67,31,total,0.0,0.0
1,67,32,total,0.0,0.0
1,67,33,total,0.0,0.0
1,67,34,total,0.0,0.0
1,67,35,total,0.0,0.0
1,67,36,total,0.0,0.0
1,67,37,total,0.0,0.0
1,67,38,total,0.0,0.0
1,67,39,total,0.0,0.0
1,67,40,total,0.0,0.0
1,67,41,total,0.0,0.0
1,67,42,total,0.0,0.0
1,67,43,total,0.0,0.0
1,67,44,total,0.0,0.0
1,67,45,total,0.0,0.0
1,67,46,total,0.0,0.0
1,67,47,total,0.0,0.0
1,67,48,total,0.0,0.0
1,67,49,total,0.0,0.0
1,67,50,total,0.0,0.0
1,67,51,total,0.588147468390716,0.6008227619051962
1,67,52,total,0.0,0.0
1,67,53,total,0.0,0.0
1,67,54,total,0.0,0.0
1,67,55,total,0.0,0.0
1,67,56,total,0.0,0.0
1,67,57,total,0.0,0.0
1,67,58,total,0.0,0.0
1,67,59,total,0.0,0.0
1,67,60,total,0.0,0.0
1,67,61,total,0.0,0.0
1,67,62,total,0.0,0.0
1,67,63,total,0.0,0.0
1,67,64,total,0.0,0.0
1,67,65,total,0.0,0.0
1,67,66,total,0.0,0.0
1,67,67,total,-0.2233270590694319,0.6699991706462242
1,67,68,total,0.0,0.0
1,67,69,total,0.0,0.0
1,67,70,total,0.0,0.0
1,67,71,total,0.0,0.0
1,67,72,total,0.0,0.0
1,67,73,total,0.0,0.0
1,67,74,total,0.0,0.0
1,67,75,total,0.0,0.0
1,67,76,total,0.0,0.0
1,67,77,total,0.0,0.0
1,67,78,total,0.0,0.0
1,67,79,total,0.0,0.0
1,67,80,total,0.0,0.0
1,67,81,total,0.0,0.0
1,67,82,total,0.0,0.0
1,67,83,total,0.0,0.0
1,67,84,total,0.0,0.0
1,67,85,total,0.0,0.0
1,67,86,total,0.0,0.0
1,67,87,total,0.0,0.0
1,67,88,total,0.0,0.0
1,67,89,total,0.0,0.0
1,67,90,total,0.0,0.0
1,67,91,total,0.0,0.0
1,67,92,total,0.0,0.0
1,67,93,total,0.0,0.0
1,67,94,total,0.0,0.0
1,67,95,total,0.0,0.0
1,67,96,total,0.0,0.0
1,67,97,total,0.0,0.0
1,67,98,total,0.0,0.0
1,67,99,total,0.0,0.0
1,67,100,total,0.0,0.0
1,67,101,total,0.0,0.0
1,67,102,total,0.0,0.0
1,67,103,total,0.0,0.0
1,67,104,total,0.0,0.0
1,67,105,total,0.0,0.0
1,67,106,total,0.0,0.0
1,67,107,total,0.0,0.0
1,67,108,total,0.0,0.0
1,67,109,total,0.0,0.0
1,67,110,total,0.0,0.0
1,67,111,total,0.0,0.0
1,67,112,total,0.0,0.0
1,67,113,total,0.0,0.0
1,67,114,total,0.0,0.0
1,67,115,total,0.0,0.0
1,67,116,total,0.0,0.0
1,67,117,total,0.0,0.0
1,67,118,total,0.0,0.0
1,67,119,total,0.0,0.0
1,67,120,total,0.0,0.0
1,67,122,total,0.0,0.0
1,67,122,total,0.0,0.0
1,67,123,total,0.0,0.0
1,67,125,total,0.0,0.0
1,67,125,total,0.0,0.0
1,67,126,total,0.0,0.0
1,67,127,total,0.0,0.0
1,67,128,total,0.0,0.0
1,67,129,total,0.0,0.0
1,67,131,total,0.0,0.0
1,67,131,total,0.0,0.0
1,67,133,total,0.0,0.0
1,67,133,total,0.0,0.0
1,67,134,total,0.0,0.0
1,67,135,total,0.0,0.0
1,67,136,total,0.0,0.0
1,67,137,total,0.0,0.0
1,67,138,total,0.0,0.0
1,67,139,total,0.0,0.0
1,67,141,total,0.0,0.0
1,67,141,total,0.0,0.0
1,67,142,total,0.0,0.0
1,67,144,total,0.0,0.0
1,67,144,total,0.0,0.0
1,67,145,total,0.0,0.0
1,67,146,total,0.0,0.0
1,67,147,total,0.0,0.0
1,67,148,total,0.0,0.0
1,67,150,total,0.0,0.0
1,67,150,total,0.0,0.0
1,67,151,total,0.0,0.0
1,67,153,total,0.0,0.0
1,67,153,total,0.0,0.0
1,67,154,total,0.0,0.0
1,67,156,total,0.0,0.0
1,67,156,total,0.0,0.0
1,67,158,total,0.0,0.0
1,67,159,total,0.0,0.0
1,67,160,total,0.0,0.0
1,67,161,total,0.0,0.0
1,67,162,total,0.0,0.0
1,67,163,total,0.0,0.0
1,67,164,total,0.0,0.0
1,67,165,total,0.0,0.0
1,67,166,total,0.0,0.0
1,67,167,total,0.0,0.0
1,67,168,total,0.0,0.0
1,67,169,total,0.0,0.0
1,67,170,total,0.0,0.0
1,67,171,total,0.0,0.0
1,67,172,total,0.0,0.0
1,67,172,total,0.0,0.0
1,68,1,total,0.0,0.0
1,68,2,total,0.0,0.0
1,68,3,total,0.0,0.0
1,68,4,total,0.0,0.0
1,68,5,total,0.0,0.0
1,68,6,total,0.0,0.0
1,68,7,total,0.0,0.0
1,68,8,total,0.0,0.0
1,68,9,total,0.0,0.0
1,68,10,total,0.0,0.0
1,68,11,total,0.0,0.0
1,68,12,total,0.0,0.0
1,68,13,total,0.0,0.0
1,68,14,total,0.0,0.0
1,68,15,total,0.0,0.0
1,68,16,total,0.0,0.0
1,68,17,total,0.0,0.0
1,68,18,total,0.0,0.0
1,68,19,total,0.0,0.0
1,68,20,total,0.0,0.0
1,68,21,total,0.0,0.0
1,68,22,total,0.0,0.0
1,68,23,total,0.0,0.0
1,68,24,total,0.0,0.0
1,68,25,total,0.0,0.0
1,68,26,total,0.0,0.0
1,68,27,total,0.0,0.0
1,68,28,total,0.0,0.0
1,68,29,total,0.0,0.0
1,68,30,total,0.0,0.0
1,68,31,total,0.0,0.0
1,68,32,total,0.0,0.0
1,68,33,total,0.0,0.0
1,68,34,total,0.0,0.0
1,68,35,total,0.0,0.0
1,68,36,total,0.0,0.0
1,68,37,total,0.0,0.0
1,68,38,total,0.0,0.0
1,68,39,total,0.0,0.0
1,68,40,total,0.0,0.0
1,68,41,total,0.0,0.0
1,68,42,total,0.0,0.0
1,68,43,total,0.0,0.0
1,68,44,total,0.0,0.0
1,68,45,total,0.0,0.0
1,68,46,total,0.0,0.0
1,68,47,total,0.0,0.0
1,68,48,total,0.0,0.0
1,68,49,total,0.0,0.0
1,68,50,total,0.0,0.0
1,68,51,total,0.0,0.0
1,68,52,total,0.0,0.0
1,68,53,total,0.0,0.0
1,68,54,total,0.0,0.0
1,68,55,total,0.0,0.0
1,68,56,total,0.0,0.0
1,68,57,total,0.0,0.0
1,68,58,total,0.0,0.0
1,68,59,total,0.0,0.0
1,68,60,total,0.0,0.0
1,68,61,total,0.0,0.0
1,68,62,total,0.0,0.0
1,68,63,total,0.0,0.0
1,68,64,total,0.0,0.0
1,68,65,total,0.0,0.0
1,68,66,total,0.0,0.0
1,68,67,total,0.0,0.0
1,68,68,total,-0.22983127621273478,2.0877311831257512
1,68,69,total,0.0,0.0
1,68,70,total,0.0,0.0
1,68,71,total,0.0,0.0
1,68,72,total,0.0,0.0
1,68,73,total,0.0,0.0
1,68,74,total,0.0,0.0
1,68,75,total,0.0,0.0
1,68,76,total,0.0,0.0
1,68,77,total,0.0,0.0
1,68,78,total,0.0,0.0
1,68,79,total,0.0,0.0
1,68,80,total,0.0,0.0
1,68,81,total,0.0,0.0
1,68,82,total,0.0,0.0
1,68,83,total,0.0,0.0
1,68,84,total,0.0,0.0
1,68,85,total,0.0,0.0
1,68,86,total,0.0,0.0
1,68,87,total,0.0,0.0
1,68,88,total,0.0,0.0
1,68,89,total,0.0,0.0
1,68,90,total,0.0,0.0
1,68,91,total,0.0,0.0
1,68,92,total,0.0,0.0
1,68,93,total,0.0,0.0
1,68,94,total,0.0,0.0
1,68,95,total,0.0,0.0
1,68,96,total,0.0,0.0
1,68,97,total,0.0,0.0
1,68,98,total,0.0,0.0
1,68,99,total,0.0,0.0
1,68,100,total,0.0,0.0
1,68,101,total,0.0,0.0
1,68,102,total,0.0,0.0
1,68,103,total,0.0,0.0
1,68,104,total,0.0,0.0
1,68,105,total,0.0,0.0
1,68,106,total,0.0,0.0
1,68,107,total,0.0,0.0
1,68,108,total,0.0,0.0
1,68,109,total,0.0,0.0
1,68,110,total,0.0,0.0
1,68,111,total,0.0,0.0
1,68,112,total,0.0,0.0
1,68,113,total,0.0,0.0
1,68,114,total,0.0,0.0
1,68,115,total,0.0,0.0
1,68,116,total,0.0,0.0
1,68,117,total,0.0,0.0
1,68,118,total,0.0,0.0
1,68,119,total,0.0,0.0
1,68,120,total,0.0,0.0
1,68,122,total,0.0,0.0
1,68,122,total,0.0,0.0
1,68,123,total,0.0,0.0
1,68,125,total,0.0,0.0
1,68,125,total,0.0,0.0
1,68,126,total,0.0,0.0
1,68,127,total,0.0,0.0
1,68,128,total,0.0,0.0
1,68,129,total,0.0,0.0
1,68,131,total,0.0,0.0
1,68,131,total,0.0,0.0
1,68,133,total,0.0,0.0
1,68,133,total,0.0,0.0
1,68,134,total,0.0,0.0
1,68,135,total,0.0,0.0
1,68,136,total,0.0,0.0
1,68,137,total,0.0,0.0
1,68,138,total,0.0,0.0
1,68,139,total,0.0,0.0
1,68,141,total,0.0,0.0
1,68,141,total,0.0,0.0
1,68,142,total,0.0,0.0
1,68,144,total,0.0,0.0
1,68,144,total,0.0,0.0
1,68,145,total,0.0,0.0
1,68,146,total,0.0,0.0
1,68,147,total,0.0,0.0
1,68,148,total,0.0,0.0
1,68,150,total,0.0,0.0
1,68,150,total,0.0,0.0
1,68,151,total,0.0,0.0
1,68,153,total,0.0,0.0
1,68,153,total,0.0,0.0
1,68,154,total,0.0,0.0
1,68,156,total,0.0,0.0
1,68,156,total,0.0,0.0
1,68,158,total,0.0,0.0
1,68,159,total,0.0,0.0
1,68,160,total,0.0,0.0
1,68,161,total,0.0,0.0
1,68,162,total,0.0,0.0
1,68,163,total,0.0,0.0
1,68,164,total,0.0,0.0
1,68,165,total,0.0,0.0
1,68,166,total,0.0,0.0
1,68,167,total,0.0,0.0
1,68,168,total,0.0,0.0
1,68,169,total,0.0,0.0
1,68,170,total,0.0,0.0
1,68,171,total,0.0,0.0
1,68,172,total,0.0,0.0
1,68,172,total,0.0,0.0
1,69,1,total,0.0,0.0
1,69,2,total,0.0,0.0
1,69,3,total,0.0,0.0
1,69,4,total,0.0,0.0
1,69,5,total,0.0,0.0
1,69,6,total,0.0,0.0
1,69,7,total,0.0,0.0
1,69,8,total,0.0,0.0
1,69,9,total,0.0,0.0
1,69,10,total,0.0,0.0
1,69,11,total,0.0,0.0
1,69,12,total,0.0,0.0
1,69,13,total,0.0,0.0
1,69,14,total,0.0,0.0
1,69,15,total,0.0,0.0
1,69,16,total,0.0,0.0
1,69,17,total,0.0,0.0
1,69,18,total,0.0,0.0
1,69,19,total,0.0,0.0
1,69,20,total,0.0,0.0
1,69,21,total,0.0,0.0
1,69,22,total,0.0,0.0
1,69,23,total,0.0,0.0
1,69,24,total,0.0,0.0
1,69,25,total,0.0,0.0
1,69,26,total,0.0,0.0
1,69,27,total,0.0,0.0
1,69,28,total,0.0,0.0
1,69,29,total,0.0,0.0
1,69,30,total,0.0,0.0
1,69,31,total,0.0,0.0
1,69,32,total,0.0,0.0
1,69,33,total,0.0,0.0
1,69,34,total,0.0,0.0
1,69,35,total,0.0,0.0
1,69,36,total,0.0,0.0
1,69,37,total,0.0,0.0
1,69,38,total,0.0,0.0
1,69,39,total,0.0,0.0
1,69,40,total,0.0,0.0
1,69,41,total,0.0,0.0
1,69,42,total,0.0,0.0
1,69,43,total,0.0,0.0
1,69,44,total,0.0,0.0
1,69,45,total,0.0,0.0
1,69,46,total,0.0,0.0
1,69,47,total,0.0,0.0
1,69,48,total,0.0,0.0
1,69,49,total,0.0,0.0
1,69,50,total,0.0,0.0
1,69,51,total,0.0,0.0
1,69,52,total,0.0,0.0
1,69,53,total,0.0,0.0
1,69,54,total,0.0,0.0
1,69,55,total,0.0,0.0
1,69,56,total,0.0,0.0
1,69,57,total,0.0,0.0
1,69,58,total,0.0,0.0
1,69,59,total,0.0,0.0
1,69,60,total,0.0,0.0
1,69,61,total,0.0,0.0
1,69,62,total,0.0,0.0
1,69,63,total,0.0,0.0
1,69,64,total,0.0,0.0
1,69,65,total,0.0,0.0
1,69,66,total,0.0,0.0
1,69,67,total,0.0,0.0
1,69,68,total,0.0,0.0
1,69,69,total,-1.4603146340459294,2.967832488900092
1,69,70,total,0.0,0.0
1,69,71,total,0.0,0.0
1,69,72,total,0.0,0.0
1,69,73,total,0.0,0.0
1,69,74,total,0.0,0.0
1,69,75,total,0.0,0.0
1,69,76,total,0.0,0.0
1,69,77,total,0.0,0.0
1,69,78,total,0.0,0.0
1,69,79,total,0.0,0.0
1,69,80,total,0.0,0.0
1,69,81,total,0.0,0.0
1,69,82,total,0.0,0.0
1,69,83,total,0.0,0.0
1,69,84,total,0.0,0.0
1,69,85,total,0.0,0.0
1,69,86,total,0.0,0.0
1,69,87,total,0.0,0.0
1,69,88,total,0.0,0.0
1,69,89,total,0.0,0.0
1,69,90,total,0.0,0.0
1,69,91,total,0.0,0.0
1,69,92,total,0.0,0.0
1,69,93,total,0.0,0.0
1,69,94,total,0.0,0.0
1,69,95,total,0.0,0.0
1,69,96,total,0.0,0.0
1,69,97,total,0.0,0.0
1,69,98,total,0.0,0.0
1,69,99,total,0.0,0.0
1,69,100,total,0.0,0.0
1,69,101,total,0.0,0.0
1,69,102,total,0.0,0.0
1,69,103,total,0.0,0.0
1,69,104,total,0.0,0.0
1,69,105,total,0.0,0.0
1,69,106,total,0.0,0.0
1,69,107,total,0.0,0.0
1,69,108,total,0.0,0.0
1,69,109,total,0.0,0.0
1,69,110,total,0.0,0.0
1,69,111,total,0.0,0.0
1,69,112,total,0.0,0.0
1,69,113,total,0.0,0.0
1,69,114,total,0.0,0.0
1,69,115,total,0.0,0.0
1,69,116,total,0.0,0.0
1,69,117,total,0.0,0.0
1,69,118,total,0.0,0.0
1,69,119,total,0.0,0.0
1,69,120,total,0.0,0.0
1,69,122,total,0.0,0.0
1,69,122,total,0.0,0.0
1,69,123,total,0.0,0.0
1,69,125,total,0.0,0.0
1,69,125,total,0.0,0.0
1,69,126,total,0.0,0.0
1,69,127,total,0.0,0.0
1,69,128,total,0.0,0.0
1,69,129,total,0.0,0.0
1,69,131,total,0.0,0.0
1,69,131,total,0.0,0.0
1,69,133,total,0.0,0.0
1,69,133,total,0.0,0.0
1,69,134,total,0.0,0.0
1,69,135,total,0.0,0.0
1,69,136,total,0.0,0.0
1,69,137,total,0.0,0.0
1,69,138,total,0.0,0.0
1,69,139,total,0.0,0.0
1,69,141,total,0.0,0.0
1,69,141,total,0.0,0.0
1,69,142,total,0.0,0.0
1,69,144,total,0.0,0.0
1,69,144,total,0.0,0.0
1,69,145,total,0.0,0.0
1,69,146,total,0.0,0.0
1,69,147,total,0.0,0.0
1,69,148,total,0.0,0.0
1,69,150,total,0.0,0.0
1,69,150,total,0.0,0.0
1,69,151,total,0.0,0.0
1,69,153,total,0.0,0.0
1,69,153,total,0.0,0.0
1,69,154,total,0.0,0.0
1,69,156,total,0.0,0.0
1,69,156,total,0.0,0.0
1,69,158,total,0.0,0.0
1,69,159,total,0.0,0.0
1,69,160,total,0.0,0.0
1,69,161,total,0.0,0.0
1,69,162,total,0.0,0.0
1,69,163,total,0.0,0.0
1,69,164,total,0.0,0.0
1,69,165,total,0.0,0.0
1,69,166,total,0.0,0.0
